batch,score,loss,loss_v
848,-50,-5.9206824,506.29306
849,-24,-2.7671757,84.65068
850,-50,-11.126467,506.33096
851,-50,-3.5582469,506.2429
852,-50,-4.6868796,506.15817
853,-50,-7.1496344,506.0425
854,-10,-4.926891,194.02281
855,-50,-8.2726345,505.90976
856,-50,-7.8374295,505.76297
857,-32,-4.320937,157.71335
858,-28,-6.2338037,368.25916
859,-50,-6.255425,505.50888
860,-50,-5.409561,505.4282
861,-50,-10.361061,505.5395
862,-38,-1.2680297,454.4908
863,-34,-1.7386925,166.55322
864,-50,-8.085049,505.32663
865,-50,-5.3738055,505.237
866,-42,-2.9289718,479.64862
867,-50,-5.515074,505.1509
868,-50,-5.3759193,504.9714
869,-46,-4.7880487,393.44852
870,-42,-2.792346,332.8425
871,-46,-1.0839252,496.92294
872,-40,-1.7077166,304.6225
873,-46,-2.8539732,417.8242
874,-50,-7.2107086,504.6424
875,-36,-5.899344,438.53995
876,-50,-8.523464,504.4091
877,-38,-6.2534347,221.38617
878,-42,-3.028263,478.84375
879,-40,-7.1955233,466.8366
880,-50,-8.29158,504.1924
881,-50,-7.567438,504.0946
882,-44,-2.6493776,488.4478
883,-36,-6.5820556,338.06818
884,-50,-7.472935,503.9503
885,-34,-3.235032,177.04094
886,-44,-4.320347,488.15155
887,-50,-10.581062,503.7543
888,-50,-5.531629,503.671
889,-50,-10.553626,503.55283
890,-50,-5.8030186,503.5273
891,-50,-7.426654,503.45667
892,-42,-2.5632608,477.85263
893,-30,-2.8857372,148.25493
894,-50,-6.555357,503.24347
895,-38,-5.4716873,452.21426
896,-40,-7.187532,465.5541
897,-32,-2.040905,174.69894
898,-50,-4.95485,502.95285
899,-48,-7.7821484,500.27298
900,-6,1.259316,54.10426
901,-42,-3.3471086,477.19794
902,-44,-8.01172,367.8369
903,-50,-3.6293137,502.6436
904,-38,-8.589327,451.48804
905,-30,-3.8192155,384.57782
906,-38,-5.742431,451.50232
907,-50,-4.708148,502.375
908,-40,-7.956505,297.31827
909,-50,-8.121849,502.09692
910,-50,-2.6916294,502.39413
911,-36,-6.174447,219.07088
912,-50,-6.7244225,501.99652
913,-50,-7.512489,501.9657
914,-28,-1.5355835,111.26258
915,-28,-1.8660877,117.7559
916,-50,-6.55824,501.62515
917,-30,-1.6437857,133.6103
918,-44,-3.4955282,370.42624
919,-40,-5.251804,464.26093
920,-46,-4.930359,493.56454
921,-50,-10.938354,501.4725
922,-40,-5.1513023,296.64746
923,-34,-3.6139078,167.71478
924,-44,-2.4770381,370.09442
925,-44,-7.058532,485.58575
926,-50,-4.0088,501.38635
927,-50,-4.3289413,501.0943
928,-50,-12.39745,500.9708
929,-36,-6.619848,435.1907
930,-50,-6.3502226,500.8627
931,-50,-6.019497,500.83975
932,-40,-4.7977633,463.41974
933,-34,-5.6418605,195.65453
934,-30,-1.7911898,133.14636
935,-42,-6.7572703,474.87836
936,-50,-1.9384699,500.72644
937,-26,-1.0071927,104.79406
938,-50,-8.60513,500.35147
939,-38,-4.655854,449.63617
940,-44,-4.978973,484.59366
941,-50,-6.2815127,500.18732
942,-18,-4.0843663,264.84662
943,-42,-3.565259,328.71732
944,-50,-5.3078113,500.00555
945,-50,-7.8853602,499.93878
946,-50,-9.856903,499.74667
947,-38,-2.235889,449.11597
948,-34,-3.4322383,166.85464
949,-50,-5.741768,499.57343
950,-50,-9.979103,499.54578
951,-34,-3.5409708,194.9922
952,-50,-9.790898,499.36774
953,-42,-3.573543,337.23505
954,-46,-3.4045513,410.4801
955,-50,-5.7860994,499.27148
956,-50,-5.110867,499.1275
957,-50,-1.2155105,499.31686
958,-50,-5.267581,498.98032
959,-50,-6.380979,499.00464
960,-34,-3.8087595,167.25343
961,-50,-6.3813424,498.86548
962,-38,-5.331725,448.1504
963,-50,-7.09736,498.73294
964,-8,-4.6371408,174.07263
965,-50,-6.33321,498.6151
966,-50,-8.16871,498.42438
967,-40,-2.393807,461.29788
968,-46,-5.104739,490.4665
969,-50,-4.966009,498.2389
970,-38,-3.437825,264.6706
971,-36,-7.7574196,432.45206
972,-36,-2.7616355,186.3023
973,-50,-8.449211,498.0254
974,-46,-5.6068783,490.0518
975,-42,-2.216319,472.5159
976,-50,-7.025107,497.8269
977,-50,-4.7197,497.76642
978,-44,-3.9274237,337.79684
979,-50,-8.46273,497.6275
980,-30,-2.6118493,131.94077
981,-48,-5.9090943,494.92203
982,-50,-6.5869737,497.42938
983,-38,-3.9217715,446.81393
984,-50,-5.328924,497.26382
985,-50,-6.958472,497.29825
986,-38,-2.7690542,263.8711
987,-50,-4.9178767,496.98117
988,-50,-5.0930915,496.94547
989,-28,-2.569516,361.00693
990,-50,-7.05905,496.86172
991,-50,-4.252365,496.89667
992,-50,-5.9252095,496.69055
993,-34,-4.385158,193.2536
994,-50,-6.923583,496.56693
995,-50,-8.396858,496.5342
996,-42,-5.251801,321.82312
997,-50,-6.298637,496.39078
998,-34,-4.211963,414.66327
999,-50,-11.092628,496.21106
1000,-44,-5.8819366,480.5912
1001,-38,-5.5878134,263.03137
1002,-30,-1.0367694,131.30673
1003,-26,-2.1607463,99.669876
1004,-42,-1.5364604,470.548
1005,-50,-4.642847,495.7923
1006,-34,-3.587887,414.21204
1007,-50,-5.757896,495.72903
1008,-34,-2.9691336,199.19086
1009,-26,-1.1688949,103.43562
1010,-50,-5.16852,495.554
1011,-48,-2.307691,492.89703
1012,-50,-3.89543,495.58185
1013,-34,-7.2655773,413.81427
1014,-50,-7.755407,495.3158
1015,-20,-5.2091827,124.84239
1016,-50,-11.508048,495.17606
1017,-40,-6.195213,251.64441
1018,-50,-10.422078,495.0253
1019,-50,-10.810294,494.9982
1020,-50,-5.124358,494.90848
1021,-26,-5.195107,340.01102
1022,-50,-11.3822155,494.74982
1023,-24,-5.664045,320.26956
1024,-46,-6.769535,486.75296
1025,-50,-11.615932,494.58496
1026,-28,-4.5701017,120.163216
1027,-34,-10.313007,412.8955
1028,-40,-8.593096,457.1514
1029,-32,-3.3118336,140.5375
1030,-50,-10.960051,494.32336
1031,-46,-8.93968,383.59134
1032,-36,-10.181215,335.71704
1033,20,1.6081382,128.33481
1034,-44,-7.040542,478.44122
1035,-46,-6.3856244,486.04572
1036,-32,-6.4856377,138.93166
1037,-36,-6.666897,428.5533
1038,-50,-8.572314,493.76923
1039,-34,-5.084615,204.98921
1040,-50,-10.277627,493.64978
1041,-50,-6.689102,493.49445
1042,-50,-8.059549,493.5396
1043,-50,-7.6996055,493.43448
1044,-50,-9.567598,493.33548
1045,-42,-5.7180963,323.38983
1046,-40,-9.651693,456.11758
1047,-36,-8.326913,427.89536
1048,-34,-7.88175,291.29517
1049,-32,-3.5126548,148.99258
1050,-50,-11.605783,493.01688
1051,-50,-4.9293976,493.09937
1052,-50,-10.999911,492.88196
1053,-38,-5.171509,442.41583
1054,-50,-11.325707,492.73254
1055,-50,-10.043514,492.67484
1056,-42,-8.382587,467.3132
1057,-36,-7.802541,427.31046
1058,-50,-11.904818,492.47406
1059,-22,-7.206056,298.91937
1060,-34,-7.661015,197.17621
1061,-24,-5.970713,318.448
1062,-50,-9.82016,492.15445
1063,-50,-8.760643,492.13766
1064,-50,-7.768108,491.9999
1065,-30,-6.490929,243.68771
1066,-50,-10.58724,491.91562
1067,-36,-7.3926187,426.72824
1068,-50,-9.279646,491.78586
1069,-50,-9.914979,491.7411
1070,-12,-5.2992744,203.9818
1071,-24,-5.281177,317.9608
1072,-28,-3.2315874,118.883896
1073,-44,-3.448197,365.21344
1074,-20,-2.3086286,51.911064
1075,-18,-5.2478423,259.11124
1076,-10,-3.0089052,186.77814
1077,-20,-3.1708546,278.4263
1078,-48,-6.005582,488.55066
1079,-50,-9.974515,491.09222
1080,-50,-8.950708,491.071
1081,-50,-9.514417,490.96405
1082,-24,-8.581869,290.92538
1083,-50,-6.371396,490.85324
1084,-50,-11.894808,490.8203
1085,-40,-7.0736,453.80554
1086,-50,-13.595006,490.6942
1087,-36,-5.2519007,214.57088
1088,-50,-10.275522,490.47913
1089,-50,-8.829003,490.4834
1090,-40,-6.940717,293.57736
1091,-42,-8.682359,465.01266
1092,-42,-10.230165,464.91876
1093,-32,-3.9390562,147.67549
1094,-50,-8.5673275,490.11194
1095,-24,-3.4688957,73.85302
1096,-50,-10.385699,490.03763
1097,-8,-5.7585526,170.20015
1098,-50,-12.665341,489.91382
1099,-50,-13.475096,489.81393
1100,-50,-8.837124,489.75238
1101,-34,-5.2920957,183.13356
1102,-48,-5.1244183,487.05432
1103,-36,-5.3310294,208.56438
1104,-26,-4.216153,110.34203
1105,-50,-9.408669,489.47165
1106,-50,-8.473239,489.3887
1107,-30,-2.0285575,128.6494
1108,-46,-8.093836,379.2659
1109,-44,-7.746594,370.73154
1110,-50,-10.803948,489.18277
1111,-44,-9.33931,473.46304
1112,-44,-4.0872426,359.62286
1113,-48,-8.031877,486.34207
1114,-30,-9.794005,373.0125
1115,-36,-7.7092366,276.00284
1116,-36,-11.448158,423.885
1117,-50,-8.372738,488.73303
1118,-50,-11.615991,488.67197
1119,-50,-11.983353,488.5825
1120,-36,-9.412164,423.66403
1121,-38,-6.980772,246.43039
1122,-16,-1.3310825,33.96362
1123,-14,-5.3718596,99.353935
1124,-50,-10.188113,488.29407
1125,-50,-11.087945,488.23016
1126,-34,-4.454749,168.86609
1127,-36,-10.507243,327.91122
1128,-50,-7.5858307,488.0621
1129,-50,-9.168092,487.9863
1130,-50,-9.23323,487.88324
1131,18,1.1709772,117.78726
1132,-50,-11.905327,487.82175
1133,-50,-12.737177,487.77133
1134,-50,-11.553207,487.70575
1135,-50,-12.673461,487.65466
1136,-50,-11.066599,487.58722
1137,-42,-8.266453,286.14117
1138,-50,-13.485706,487.46933
1139,-30,-11.531559,371.73758
1140,-50,-11.386653,487.32788
1141,-50,-12.016313,487.21265
1142,-38,-7.4759545,232.85294
1143,-38,-5.7199683,215.30585
1144,-34,-10.65143,406.3277
1145,-50,-13.328364,487.06598
1146,-34,-4.154022,163.99223
1147,-50,-10.909795,486.86832
1148,-50,-10.389063,486.80734
1149,-50,-12.845834,486.73184
1150,-12,-0.7563349,30.369612
1151,0,-1.1365712,24.004677
1152,-34,-4.433324,168.03712
1153,-28,-2.0677972,112.55814
1154,-16,-6.986164,192.92627
1155,-50,-12.678534,486.4023
1156,-50,-11.58511,486.36847
1157,-50,-10.826092,486.34924
1158,-28,-3.4521766,96.16546
1159,-50,-7.7839518,486.2422
1160,-28,-8.428518,265.5868
1161,-14,-2.0034428,34.167435
1162,-4,-1.8615482,23.433699
1163,-50,-13.269279,486.10403
1164,-26,-8.64541,172.97842
1165,-40,-8.982502,284.8928
1166,-50,-13.267637,485.8934
1167,-50,-10.204362,485.8544
1168,-24,-6.376265,113.74494
1169,-30,-8.681056,227.9223
1170,-50,-11.677193,485.68622
1171,-50,-8.862277,485.63974
1172,-50,-9.938249,485.58102
1173,-36,-6.94334,246.86761
1174,-50,-13.219016,485.43378
1175,14,7.494253,157.92044
1176,-38,-6.5778704,222.50615
1177,-50,-9.271714,485.30115
1178,-50,-10.638614,485.2637
1179,-50,-12.063623,485.18683
1180,-24,-6.510207,127.7891
1181,-28,-9.312643,225.69127
1182,-50,-13.15095,485.02063
1183,-30,-11.176944,310.48163
1184,-46,-9.02257,375.44882
1185,-50,-11.184864,484.912
1186,-50,-13.443675,484.8276
1187,-50,-11.199524,484.72595
1188,-24,-8.778367,237.69576
1189,-50,-11.524046,484.60645
1190,-30,-2.2542229,126.76413
1191,-28,-9.398574,321.60757
1192,-50,-7.511102,484.42685
1193,-50,-10.63071,484.4025
1194,-38,-3.362585,254.75368
1195,-26,-6.096579,331.63086
1196,-50,-6.198047,484.1795
1197,-18,-1.6558787,36.199345
1198,-50,-13.101326,484.1021
1199,-38,-8.114733,434.1828
1200,-46,-7.5372953,476.0234
1201,-42,-7.2880187,282.516
1202,-22,-7.502353,220.80502
1203,-40,-8.98794,447.08316
1204,4,5.0730042,123.20828
1205,-50,-10.034893,483.62503
1206,-20,-2.36699,43.21081
1207,-38,-5.9070783,213.03574
1208,-50,-12.11598,483.52512
1209,-28,-4.4569755,91.207985
1210,-50,-12.101566,483.40518
1211,-30,-5.628471,131.9189
1212,-36,-9.212178,324.02222
1213,-38,-6.677278,248.19525
1214,-40,-8.652191,446.54367
1215,-50,-13.252668,483.18134
1216,-42,-11.252156,457.8825
1217,-50,-8.703537,483.07047
1218,-30,-2.88012,126.13055
1219,-50,-11.49966,482.94952
1220,-50,-13.089526,482.9215
1221,-42,-8.168209,282.60007
1222,-50,-11.802328,482.74805
1223,-50,-12.76736,482.70215
1224,-18,-4.038036,56.906883
1225,-50,-12.644053,482.5681
1226,-50,-13.5112095,482.55814
1227,-26,-5.28907,88.672295
1228,-50,-12.798775,482.42505
1229,-32,-7.259125,177.61871
1230,-50,-12.028205,482.29883
1231,-50,-12.272405,482.25375
1232,-14,-6.7192783,112.24084
1233,-36,-5.865553,187.52406
1234,-26,-5.8948874,121.984505
1235,-50,-12.292729,482.02164
1236,-50,-10.004472,481.96692
1237,-34,-10.819564,401.65292
1238,-50,-10.4181385,481.8227
1239,-10,-2.596751,32.333267
1240,-50,-12.304686,481.76337
1241,-50,-12.813428,481.67273
1242,-50,-11.325979,481.62485
1243,-50,-11.396219,481.5386
1244,-22,-9.257295,291.013
1245,-50,-11.008621,481.44183
1246,-50,-12.090529,481.36227
1247,-50,-11.178346,481.28485
1248,-50,-12.693484,481.23203
1249,-2,-1.7629908,25.82796
1250,-20,-6.2219315,104.79166
1251,-36,-10.617456,345.2754
1252,-50,-13.84049,481.0098
1253,-16,-4.7543893,59.759083
1254,14,1.3997341,63.87526
1255,2,1.2030998,24.350481
1256,-50,-12.412407,480.80118
1257,-50,-13.159156,480.77722
1258,-50,-12.87125,480.70554
1259,-40,-10.250464,444.0186
1260,-42,-9.879471,455.43173
1261,-26,-6.167899,125.81446
1262,-50,-11.948241,480.4911
1263,-18,-6.273572,123.228004
1264,-50,-12.728319,480.36667
1265,-8,-4.5908237,74.26866
1266,-28,-10.069011,347.29407
1267,-50,-12.287793,480.21613
1268,-18,-6.6962147,97.34355
1269,-26,-4.2099676,82.69651
1270,-50,-12.02271,480.04028
1271,-50,-13.3263035,480.04306
1272,-50,-10.7983885,479.93246
1273,-30,-9.401736,365.33078
1274,-34,-6.2255745,157.12592
1275,-42,-9.639404,279.71326
1276,-40,-8.991902,443.1786
1277,-32,-8.692657,243.5466
1278,-26,-1.0906991,99.02312
1279,-50,-10.041178,479.52576
1280,-50,-12.734598,479.5135
1281,-28,-7.3300867,171.20259
1282,-50,-13.857808,479.3855
1283,-50,-11.529021,479.3538
1284,-8,2.0075743,55.02366
1285,-50,-13.350855,479.2327
1286,-50,-10.605143,479.14505
1287,-18,-3.4168599,67.35753
1288,-50,-12.992187,479.02457
1289,-26,-5.041944,77.869965
1290,-34,-8.802568,399.0073
1291,-36,-6.488116,240.01207
1292,-50,-12.998766,478.84274
1293,-30,-6.6819,195.47609
1294,-28,-8.113291,192.0169
1295,-50,-14.141158,478.67853
1296,-32,-3.686753,142.38803
1297,-32,-10.417101,348.03094
1298,-50,-11.186087,478.47836
1299,-50,-11.0235,478.44403
1300,-36,-6.7349834,414.32733
1301,-50,-12.255084,478.35272
1302,-42,-8.82116,453.26038
1303,-50,-11.845645,478.24136
1304,-50,-11.009025,478.1515
1305,-50,-11.718793,478.12375
1306,-50,-11.159772,478.02817
1307,-50,-12.904726,477.935
1308,-50,-9.847398,477.90128
1309,-50,-9.321235,477.80786
1310,-32,-2.7929087,141.98555
1311,-22,-6.355367,288.24368
1312,-50,-11.968714,477.6357
1313,-50,-8.426989,477.5561
1314,-42,-7.084606,302.99585
1315,-36,-6.7979617,413.40628
1316,-50,-9.687479,477.3412
1317,-50,-8.16341,477.27594
1318,-50,-11.826226,477.2589
1319,-50,-7.98425,477.1797
1320,-30,-3.9935427,107.59127
1321,-28,-4.4053674,88.921295
1322,-50,-9.896374,476.99216
1323,-50,-12.323519,476.94632
1324,-50,-10.042939,476.89203
1325,-30,-7.2401047,220.96713
1326,-32,-5.542231,132.98744
1327,-30,-3.7477317,106.265976
1328,-50,-10.094023,476.63254
1329,-40,-6.984365,277.7976
1330,-32,-3.0997362,141.42766
1331,-26,-9.17845,325.47772
1332,-24,-7.538677,306.42618
1333,-50,-11.421672,476.33652
1334,-50,-8.867352,476.28735
1335,-36,-8.715564,412.29553
1336,-30,-6.4552455,134.81276
1337,-50,-10.97246,476.11578
1338,-50,-9.478798,476.04938
1339,-50,-9.945847,475.9467
1340,-32,-5.783233,153.42209
1341,-50,-11.342787,475.87344
1342,-38,-7.07544,426.43622
1343,-34,-6.2488503,158.69212
1344,-50,-12.490492,475.7037
1345,-42,-7.417228,450.73187
1346,-50,-11.37775,475.57175
1347,-50,-11.750361,475.51544
1348,-50,-10.427015,475.4225
1349,-38,-8.840279,310.0667
1350,-50,-10.673026,475.26523
1351,-30,-3.286059,109.21344
1352,-50,-11.190467,475.16013
1353,-50,-11.53503,475.13266
1354,-50,-8.523947,475.0665
1355,-40,-6.2352195,438.67532
1356,-28,-8.046937,218.8799
1357,-50,-7.3870077,474.86017
1358,-32,-3.7027028,140.65944
1359,-40,-7.941051,438.45673
1360,-26,-5.4026885,138.35272
1361,-50,-12.638778,474.59125
1362,-30,-5.6922436,115.64189
1363,-44,-11.17719,459.15836
1364,-50,-10.685765,474.45163
1365,-32,-4.1608768,152.55894
1366,-46,-5.8575916,466.5075
1367,-50,-6.580471,474.22443
1368,-26,-0.9585625,97.57193
1369,-44,-11.747457,458.78937
1370,-44,-9.772206,458.73914
1371,-22,-8.275468,285.56827
1372,-36,-6.719296,410.20938
1373,-44,-3.5653503,318.25726
1374,-40,-3.7731364,437.59747
1375,-50,-5.9769816,473.7207
1376,-30,-3.6521645,121.59
1377,-40,-6.8556232,437.4096
1378,24,2.5819454,170.64801
1379,-32,-5.440323,146.29977
1380,-50,-9.643596,473.49286
1381,-46,-3.562498,465.64395
1382,-38,-5.362943,235.93727
1383,-50,-3.8064325,473.4621
1384,-50,-3.577529,473.2564
1385,-50,-12.302433,473.22507
1386,-30,-1.3002682,122.28438
1387,-50,-6.56149,473.04657
1388,-50,-6.293629,473.0673
1389,-40,-3.6663804,237.33377
1390,-46,-4.094451,465.13348
1391,-50,-5.3301573,472.8451
1392,-26,-0.9397165,97.21369
1393,-42,-7.5944123,447.87714
1394,-50,-6.470491,472.7066
1395,-50,-3.7071292,472.62778
1396,-32,-3.21763,157.96538
1397,-50,-6.5264378,472.53317
1398,-40,-5.146061,436.31854
1399,-50,-6.449203,472.47095
1400,-50,-10.346332,472.33917
1401,-42,-4.8937025,302.5627
1402,-50,-5.6430697,472.18103
1403,-50,-5.4156666,472.1525
1404,-42,-8.422011,447.20386
1405,-46,-5.2512593,424.29434
1406,-32,-3.354668,139.37889
1407,-50,-10.8156805,471.88733
1408,-50,-9.248468,471.84207
1409,-32,-2.6889405,139.27832
1410,-44,-4.501684,456.45862
1411,-50,-7.07888,471.68253
1412,-6,1.4829249,66.01668
1413,-32,-6.9764276,375.70352
1414,-44,-3.5296614,456.2341
1415,-40,-3.695359,435.2935
1416,-40,-5.5892553,435.24768
1417,-50,-6.3140297,471.27673
1418,-38,-4.6721807,200.30652
1419,-50,-5.186424,471.22995
1420,-50,-10.956389,471.1336
1421,-50,-8.106577,471.0572
1422,-50,-6.628479,470.97095
1423,-44,-4.388186,455.6676
1424,-50,-7.3992805,470.87262
1425,-38,-4.076136,202.95348
1426,-44,-7.489023,455.40247
1427,-50,-9.76187,470.6942
1428,-50,-9.831912,470.61972
1429,-50,-2.3413904,470.66516
1430,-46,-2.5796275,462.68954
1431,-34,-3.1642888,155.53502
1432,-50,-4.205295,470.33423
1433,-48,-4.6513987,424.04163
1434,-50,-10.346624,470.24374
1435,-48,-5.660522,414.7334
1436,-40,-5.694054,433.99112
1437,-42,-6.1249857,445.27335
1438,-50,-5.743725,469.9282
1439,-48,-6.39412,426.04865
1440,-46,-6.343461,462.06332
1441,-32,-8.393367,374.2001
1442,-30,-5.557089,356.70352
1443,-16,-6.120032,226.87857
1444,-44,-7.659603,454.28653
1445,-50,-9.451187,469.48883
1446,-50,-12.006041,469.4442
1447,-50,-8.4311285,469.35632
1448,-46,-3.6083016,385.69995
1449,-44,-6.5655494,453.95996
1450,-50,-9.09051,469.14203
1451,-24,-2.4587464,72.56939
1452,-24,-3.3240874,67.391624
1453,-28,-6.003023,96.68545
1454,-40,-8.984201,432.8146
1455,-42,-6.127072,444.1652
1456,-46,-6.2201934,461.0247
1457,-50,-9.620805,468.7476
1458,-26,-0.6012706,96.12515
1459,-20,-1.711543,38.501076
1460,-50,-5.676344,468.5915
1461,-50,-10.051177,468.47424
1462,-28,-3.992398,102.830574
1463,-38,-6.848279,419.4284
1464,-36,-6.231204,211.99896
1465,-46,-2.925514,377.85223
1466,-42,-3.4055636,274.77515
1467,-44,-5.3495665,452.9594
1468,-36,-5.872311,200.24
1469,-50,-9.453141,468.03656
1470,-42,-4.120286,271.41843
1471,-28,-4.470899,88.3
1472,-50,-12.417286,467.9175
1473,-30,-6.2890286,355.11618
1474,-4,-3.8752458,134.35847
1475,-42,-5.1776013,443.06436
1476,-26,-6.1075673,318.5269
1477,-36,-6.633549,205.49736
1478,-22,-6.333037,280.8895
1479,-32,-6.5421524,372.19113
1480,-50,-11.299289,467.4686
1481,-36,-5.181652,211.37076
1482,-32,-4.532218,148.80292
1483,-32,-6.805013,372.0003
1484,-30,-5.782598,354.5975
1485,-44,-8.922389,312.71674
1486,-50,-7.3664865,467.1043
1487,-40,-9.102114,431.02478
1488,-34,-4.133714,152.23387
1489,-32,-3.1871698,137.12317
1490,-50,-9.187973,466.85876
1491,-50,-13.288342,466.83313
1492,-30,-2.6663241,113.28853
1493,-50,-7.9589844,466.71146
1494,-42,-7.7998147,301.98965
1495,-50,-9.357643,466.5973
1496,-36,-4.894827,403.41913
1497,-30,-8.88583,353.9519
1498,-36,-7.4693084,296.009
1499,-36,-9.186829,403.20044
1500,-26,-2.9661438,88.42314
1501,-50,-7.4678655,466.20435
1502,-50,-8.4508705,466.18124
1503,-50,-9.980923,466.11148
1504,-50,-10.754924,466.07
1505,-50,-5.968726,466.00894
1506,-30,-2.1597033,114.22416
1507,-36,-7.7537947,402.7614
1508,-50,-9.178062,465.82712
1509,-24,-3.5838628,71.521454
1510,-50,-5.8507257,465.70517
1511,-50,-8.042987,465.64566
1512,-34,-6.1323166,174.8402
1513,-28,-4.5719643,164.0184
1514,-42,-8.119072,270.34238
1515,-50,-11.3676605,465.40613
1516,-20,-4.9322896,80.17721
1517,-44,-10.36029,450.05124
1518,-20,-7.9712462,260.59525
1519,-34,-6.8169875,157.84142
1520,-34,-4.3478193,157.02676
1521,-32,-3.5035892,136.30586
1522,-50,-9.620926,465.04092
1523,-28,-8.425503,334.80472
1524,-50,-11.732406,464.94452
1525,-46,-10.764484,457.0697
1526,-50,-11.128899,464.81598
1527,-50,-11.25241,464.76517
1528,-26,-6.3002725,122.271965
1529,-44,-7.7204227,449.43945
1530,-50,-9.508804,464.59818
1531,-50,-12.5763855,464.5474
1532,-50,-10.305406,464.4463
1533,-46,-11.476521,359.47055
1534,-50,-10.495124,464.35422
1535,-38,-6.566858,200.88185
1536,-34,-9.022583,385.80017
1537,-34,-6.444246,152.94278
1538,-50,-10.172901,464.0857
1539,-20,-6.451545,124.47749
1540,-50,-11.453894,464.00354
1541,-50,-12.406706,463.91388
1542,-6,3.5488856,74.386986
1543,-36,-11.825286,400.8446
1544,-26,-8.104482,174.15765
1545,-26,-10.05255,315.40314
1546,-26,-7.2385736,143.13116
1547,-50,-12.758929,463.614
1548,-32,-4.772458,124.643036
1549,-50,-12.625646,463.52286
1550,-50,-12.72396,463.45343
1551,0,3.5413682,70.19877
1552,-50,-10.874197,463.33118
1553,-50,-12.306773,463.27347
1554,-14,-2.737089,35.841145
1555,-50,-13.189869,463.18558
1556,-50,-11.613398,463.14658
1557,-50,-13.491096,463.1074
1558,-50,-12.978534,463.0425
1559,-50,-13.096181,462.96796
1560,-50,-11.914475,462.92676
1561,-50,-12.459511,462.87097
1562,-48,-13.15079,460.1537
1563,-22,-5.8931775,94.553986
1564,-50,-13.398829,462.71417
1565,-26,-6.9268446,149.29913
1566,-50,-13.664369,462.59412
1567,-50,-14.087932,462.50388
1568,-50,-10.509881,462.4661
1569,-50,-12.39331,462.39243
1570,-42,-11.569038,437.7409
1571,-44,-12.522276,447.07382
1572,-50,-11.164217,462.1941
1573,-50,-9.916167,462.12692
1574,-50,-10.08364,462.06445
1575,-20,-8.956326,258.40067
1576,-50,-11.957293,461.93857
1577,-50,-11.962052,461.87302
1578,-50,-13.192031,461.8307
1579,-50,-11.971885,461.74432
1580,-46,-12.795782,453.88126
1581,-50,-12.63962,461.61514
1582,-50,-11.142527,461.559
